order_ID,user_ID,sku_ID,order_date,order_time,quantity,type,promise,original_unit_price,final_unit_price,direct_discount_per_unit,quantity_discount_per_unit,bundle_discount_per_unit,coupon_discount_per_unit,gift_item,dc_ori,dc_des
8c5a3049c1,d921c45ec5,904fbf8b97,2018/3/1,z 10:42:04,1,1,1,69.9,34.9,4,31,0,0,0,5,5
ce7bf72a2a,13f90dde8e,904fbf8b97,2018/3/1,z 20:16:13,1,1,1,69.9,34.9,4,31,0,0,0,5,5
a760635b9d,25e4a85b37,904fbf8b97,2018/3/1,z 23:32:48,1,1,1,69.9,33,4,32.9,0,0,0,5,5
538b62c9c9,446c07dce4,904fbf8b97,2018/3/1,z 10:35:36,1,1,1,69.9,31.9,4,33,0,1,0,5,5
cac6316012,a0a1dccec8,904fbf8b97,2018/3/1,z 09:52:03,1,1,1,69.9,32.9,4,33,0,0,0,5,5
faf7ef644c,43539f03e2,904fbf8b97,2018/3/1,z 06:53:42,1,1,1,69.9,32.9,4,33,0,0,0,5,5
5ae9f1f317,b31708b700,904fbf8b97,2018/3/1,z 00:52:28,1,1,1,69.9,65.9,4,0,0,0,0,5,5
ff67c56f0a,665ad9457b,904fbf8b97,2018/3/1,z 11:07:33,1,1,1,69.9,32.9,4,33,0,0,0,5,5
13b98c6b4b,c9cce5cd46,904fbf8b97,2018/3/1,z 19:52:47,1,1,1,69.9,31.9,4,34,0,0,0,5,5
14df00e867,d961109fda,904fbf8b97,2018/3/1,z 22:06:45,1,1,1,69.9,32.9,4,33,0,0,0,5,5
2d6d6e7684,050ed78521,904fbf8b97,2018/3/1,z 23:41:35,2,1,1,69.9,32.9,4,33,0,0,0,5,5
376acc06b9,f25ad67258,904fbf8b97,2018/3/1,z 15:05:33,1,1,1,69.9,34.9,4,31,0,0,0,5,5
ef0567c8fc,6a7d0e6c59,904fbf8b97,2018/3/1,z 09:12:32,1,1,1,69.9,34.9,4,31,0,0,0,5,5
3a2a52eca1,453535e6f4,904fbf8b97,2018/3/1,z 22:08:33,1,1,1,69.9,32.9,4,33,0,0,0,5,5
668c3eef0d,0f46d085fa,904fbf8b97,2018/3/1,z 16:34:44,1,1,1,69.9,33.9,4,30,0,2,0,5,5
729d9254ab,75f6283bf6,904fbf8b97,2018/3/1,z 18:10:45,1,1,1,69.9,33,4,32.9,0,0,0,5,5
51661e9f82,8acfc0ab1f,904fbf8b97,2018/3/1,z 23:44:22,1,1,1,69.9,33.9,4,32,0,0,0,5,5
d706538f55,5a42fc1afb,904fbf8b97,2018/3/1,z 14:12:24,1,1,1,69.9,32.9,4,33,0,0,0,5,5
014fb8e882,9412a0c5df,904fbf8b97,2018/3/1,z 15:04:33,1,1,1,69.9,33.9,4,32,0,0,0,5,5
d1f3a45881,a38a0f7e0e,904fbf8b97,2018/3/1,z 23:07:09,1,1,1,69.9,33.9,4,32,0,0,0,5,5
f70d20083f,b0ba635218,904fbf8b97,2018/3/1,z 21:05:36,1,1,1,69.9,32.9,4,33,0,0,0,5,5
5d9f9bee30,ed8229c021,904fbf8b97,2018/3/1,z 23:29:00,1,1,1,69.9,32.9,4,33,0,0,0,5,5
d5e85afea9,1f2802071a,904fbf8b97,2018/3/1,z 15:22:27,1,1,1,69.9,36.9,4,29,0,0,0,5,5
1f2cd26d6a,84b690cab8,904fbf8b97,2018/3/1,z 22:18:28,3,1,1,69.9,32.9,4,33,0,0,0,5,5
442c52a77a,82eface020,904fbf8b97,2018/3/1,z 01:30:48,5,1,1,69.9,32.9,4,33,0,0,0,5,5
954faea229,eacb1b9bff,904fbf8b97,2018/3/1,z 19:29:43,1,1,1,69.9,32.9,4,33,0,0,0,5,5
c61be95a82,7b372b0518,904fbf8b97,2018/3/1,z 15:04:47,1,1,1,69.9,32.9,4,33,0,0,0,5,5
fed9cc14cd,61a5bcc429,904fbf8b97,2018/3/1,z 13:18:25,1,1,1,69.9,34.9,4,31,0,0,0,5,5
820258d991,82db0a08f4,904fbf8b97,2018/3/1,z 10:15:52,1,1,1,69.9,32.9,4,33,0,0,0,5,5
23fbf865c8,7b06246570,904fbf8b97,2018/3/1,z 15:25:48,1,1,1,69.9,35.9,4,30,0,0,0,5,5
8ce062fb48,657b386c61,904fbf8b97,2018/3/1,z 19:23:55,1,1,1,69.9,32.9,4,31,0,2,0,5,5
555032881d,77cb8e3a87,904fbf8b97,2018/3/1,z 13:00:18,1,1,1,69.9,32.9,4,33,0,0,0,5,5
68429fb7b8,260bb41040,904fbf8b97,2018/3/1,z 20:51:14,1,1,2,69.9,33.9,4,30,0,2,0,5,17
25e7f5348a,79bf9d61f9,904fbf8b97,2018/3/1,z 19:38:08,1,1,2,69.9,35.9,4,30,0,0,0,5,5
b585c6bf4f,fbbc59471d,904fbf8b97,2018/3/1,z 15:34:52,1,1,2,69.9,32.9,4,32,0,1,0,3,33
383d08a330,01b2b98f0c,904fbf8b97,2018/3/1,z 14:35:12,1,1,2,69.9,31.9,4,32,0,2,0,3,16
c15abdaccd,e4f2239afe,904fbf8b97,2018/3/1,z 14:47:28,1,1,2,69.9,31.9,4,32,0,2,0,3,16
4a61e2163b,e8b7a69962,904fbf8b97,2018/3/1,z 08:18:33,1,1,2,69.9,35.9,4,30,0,0,0,3,64
13c66fe056,39bad5b736,904fbf8b97,2018/3/1,z 13:08:10,2,1,1,69.9,34.4,4,31.5,0,0,0,9,9
0020fefefc,8bd73ada3c,904fbf8b97,2018/3/1,z 12:46:23,1,1,1,69.9,32.9,4,33,0,0,0,5,5
94fae164c9,7d22217ffc,904fbf8b97,2018/3/1,z 23:17:16,1,1,1,69.9,33.9,4,32,0,0,0,5,5
63f971f9d6,50d301d83d,904fbf8b97,2018/3/1,z 18:10:12,1,1,1,69.9,32.9,4,33,0,0,0,5,17
31dfde045c,f8681c3a49,904fbf8b97,2018/3/1,z 13:13:18,1,1,1,69.9,33.9,4,32,0,0,0,5,17
c3948ee3dd,f8afb312fb,904fbf8b97,2018/3/1,z 16:30:47,1,1,1,69.9,31.9,4,32,0,2,0,5,17
f30cf3f0ec,6c01045a94,904fbf8b97,2018/3/1,z 22:28:52,1,1,1,69.9,33.9,4,32,0,0,0,5,17
40529e5f5b,007c241160,904fbf8b97,2018/3/1,z 11:00:51,1,1,1,69.9,33.9,4,32,0,0,0,5,17
7a24230133,e4489c69b9,904fbf8b97,2018/3/1,z 07:49:15,1,1,1,69.9,32.9,4,33,0,0,0,26,17
e00f1cdfe4,be06a362f8,904fbf8b97,2018/3/1,z 00:51:25,1,1,1,69.9,31.9,4,34,0,0,0,5,17
89488d21d6,6aaa309228,904fbf8b97,2018/3/1,z 01:26:01,5,1,1,69.9,33.7,4,32.2,0,0,0,2,2
8d8be01c2c,4ed09262f9,904fbf8b97,2018/3/1,z 11:51:25,1,1,1,69.9,2.9,4,0,0,63,0,39,39
073c80a431,3e4b50d70e,904fbf8b97,2018/3/1,z 14:12:37,1,1,2,69.9,31.9,4,34,0,0,0,7,39
e640a95949,f114e57663,904fbf8b97,2018/3/1,z 13:19:33,1,1,2,69.9,32.9,4,31,0,2,0,7,1
0ee98aa036,0635d7b830,904fbf8b97,2018/3/1,z 23:53:44,1,1,7,69.9,36.9,4,29,0,0,0,4,12
0522b672dd,949895f6c0,904fbf8b97,2018/3/1,z 20:51:45,1,1,7,69.9,33.1,4,32.8,0,0,0,4,12
09a7bd6d66,0fd79c5d0e,904fbf8b97,2018/3/1,z 12:41:29,2,1,1,69.9,34.9,4,31,0,0,0,20,20
7f0683bdc1,b058504459,904fbf8b97,2018/3/1,z 14:04:35,1,1,1,69.9,37.9,4,28,0,0,0,20,20
654223fcfc,6f12632dc4,904fbf8b97,2018/3/1,z 20:00:26,1,1,1,69.9,33.3,4,32.6,0,0,0,20,20
fc41ed7680,aa7a584d6b,904fbf8b97,2018/3/1,z 11:25:03,1,1,1,69.9,41.9,4,24,0,0,0,5,17
976b9058ff,618bc4caf0,904fbf8b97,2018/3/1,z 11:17:42,1,1,1,69.9,32.9,4,33,0,0,0,26,17
bfe30050c0,d51d94c88f,904fbf8b97,2018/3/1,z 23:53:44,1,1,1,69.9,30.9,4,35,0,0,0,5,17
fae2e1a157,5e194b5a25,904fbf8b97,2018/3/1,z 18:41:43,1,1,1,69.9,38.9,4,27,0,0,0,5,17
0efc6b1540,b30f4bed37,904fbf8b97,2018/3/1,z 11:16:45,2,1,2,69.9,36.4,4,29.5,0,0,0,10,47
cdf15b8afb,90c2ca71ad,904fbf8b97,2018/3/1,z 13:44:24,1,1,1,69.9,31.9,4,32,0,2,0,26,17
95b07b1e9d,22bd14a593,904fbf8b97,2018/3/1,z 08:19:27,1,1,2,69.9,36.9,4,29,0,0,0,36,36
c215b3101b,229623cefe,904fbf8b97,2018/3/1,z 11:52:04,1,1,1,69.9,34.9,4,31,0,0,0,9,9
0507df76de,5b0ff29db5,904fbf8b97,2018/3/1,z 20:52:05,4,1,1,69.9,40.9,4,25,0,0,0,9,9
cecd58bad2,deaa958f50,904fbf8b97,2018/3/1,z 09:00:45,1,1,1,69.9,33.9,4,32,0,0,0,9,9
bfc6a42e01,f43b31bcba,904fbf8b97,2018/3/1,z 06:48:01,1,1,2,69.9,33.9,4,32,0,0,0,24,24
ab831ded26,6c3e24b42c,904fbf8b97,2018/3/1,z 21:59:47,1,1,2,69.9,33.9,4,32,0,0,0,9,61
33aafa7375,3c512fb350,904fbf8b97,2018/3/1,z 13:30:03,1,1,1,69.9,32.9,4,33,0,0,0,9,9
cd79e7320a,fe6d6f23b6,904fbf8b97,2018/3/1,z 19:21:11,1,1,1,69.9,32.9,4,31,0,2,0,7,7
5af1f6628b,aae81dccf1,904fbf8b97,2018/3/1,z 14:11:37,1,1,1,69.9,34.9,4,31,0,0,0,7,7
c545d35ecc,8d4f0bcc60,904fbf8b97,2018/3/1,z 00:09:50,1,1,1,69.9,32.9,4,33,0,0,0,7,7
e4b374095b,e2c1e958f8,904fbf8b97,2018/3/1,z 23:58:55,1,1,1,69.9,37.9,4,28,0,0,0,7,7
3e0f924dc6,4660f1acda,904fbf8b97,2018/3/1,z 10:48:23,1,1,1,69.9,35.9,4,29,0,1,0,7,7
2c3de15656,9ff0f1845a,904fbf8b97,2018/3/1,z 23:11:44,3,1,1,69.9,3.233333333,4,24.66666667,0,38,0,7,7
ae08ffbe19,f57b07450d,904fbf8b97,2018/3/1,z 08:42:54,1,1,1,69.9,36.9,4,29,0,0,0,7,7
6a2e3a02bb,6b07772b9c,904fbf8b97,2018/3/1,z 21:02:21,1,1,1,69.9,35.9,4,30,0,0,0,2,2
5953fb21d9,19b30e31ae,904fbf8b97,2018/3/1,z 17:14:28,1,1,1,69.9,33.9,4,32,0,0,0,2,2
419f887c49,15db305dd3,904fbf8b97,2018/3/1,z 23:05:53,1,1,1,69.9,35.9,4,30,0,0,0,2,2
ec2142b396,7b1a7c85ec,904fbf8b97,2018/3/1,z 23:30:22,1,1,1,69.9,39.9,4,26,0,0,0,9,9
0dfe8ee2ae,8561715794,904fbf8b97,2018/3/1,z 13:01:37,1,1,1,69.9,33.9,4,32,0,0,0,9,9
e3ba153247,509f2fd936,904fbf8b97,2018/3/1,z 15:18:50,1,1,2,69.9,33.4,4,32.5,0,0,0,3,33
302d264134,1e77084d91,904fbf8b97,2018/3/1,z 22:48:39,1,1,2,69.9,31.9,4,32,0,2,0,33,33
ec75201eef,ddc9c2d371,904fbf8b97,2018/3/1,z 07:42:34,2,1,2,69.9,30.4,4,32,0,3.5,0,7,31
814ef20976,87df272ac2,904fbf8b97,2018/3/1,z 16:00:44,1,1,3,69.9,32.9,4,33,0,0,0,10,10
8368c10e27,32a4537e9c,904fbf8b97,2018/3/1,z 23:12:10,1,1,2,69.9,33.2,4,32.7,0,0,0,5,13
68e07f2e92,b3f48fab3a,904fbf8b97,2018/3/1,z 14:09:33,1,1,1,69.9,33.9,4,32,0,0,0,9,27
dbe774b854,d9c2892eb6,904fbf8b97,2018/3/1,z 13:22:03,1,1,1,69.9,45.9,4,20,0,0,0,9,27
a3b3e31670,9a6801c576,904fbf8b97,2018/3/1,z 14:48:37,1,1,2,69.9,30.9,4,33,0,2,0,7,7
a95a69feae,45cd924612,904fbf8b97,2018/3/1,z 08:24:45,1,1,1,69.9,40.9,4,25,0,0,0,9,9
43b9ec88c6,d9cdc7dbce,904fbf8b97,2018/3/1,z 20:41:45,2,1,2,69.9,33.9,4,32,0,0,0,5,26
be9c47874d,2d6ceb6e2e,904fbf8b97,2018/3/1,z 13:32:52,1,1,2,69.9,32.9,4,31,0,2,0,10,23
165103fa27,e102794727,904fbf8b97,2018/3/1,z 15:49:50,1,1,2,69.9,32.9,4,33,0,0,0,5,17
973c36caea,bdbea32399,904fbf8b97,2018/3/1,z 14:23:00,1,1,1,69.9,32.9,4,33,0,0,0,13,13
50c325c5e5,598871f604,904fbf8b97,2018/3/1,z 21:29:48,1,1,2,69.9,31.9,4,34,0,0,0,5,17
6fd1804157,d723230499,904fbf8b97,2018/3/1,z 21:31:03,1,1,2,69.9,34.9,4,31,0,0,0,3,14
a4d3eaafa9,e6868f76c1,904fbf8b97,2018/3/1,z 20:36:55,1,1,2,69.9,34.9,4,31,0,0,0,24,3
44aee089b1,e20708547e,904fbf8b97,2018/3/1,z 11:32:31,1,1,2,69.9,32.9,4,33,0,0,0,24,3
f6ba48d03c,88b5dec0c5,904fbf8b97,2018/3/1,z 20:48:21,3,1,1,69.9,33.9,4,32,0,0,0,55,55
8df1bb0738,bfe235054e,904fbf8b97,2018/3/1,z 20:49:54,1,1,2,69.9,33.9,4,32,0,0,0,3,35
8.08E+148,48da81fa82,904fbf8b97,2018/3/1,z 10:42:03,1,1,1,69.9,32.9,4,33,0,0,0,10,10
9b21e1241a,1cfcf03d12,904fbf8b97,2018/3/1,z 01:09:54,1,1,1,69.9,33.9,4,32,0,0,0,10,10
d8f7bb4191,ed253ee646,904fbf8b97,2018/3/1,z 01:43:46,1,1,2,69.9,5.2,4,32.7,0,28,0,10,10
9f12207d44,b19db215df,904fbf8b97,2018/3/1,z 15:10:43,1,1,1,69.9,25.9,4,34,0,6,0,10,10
c4dc05b674,607098111b,904fbf8b97,2018/3/1,z 21:08:33,1,1,3,69.9,32.4,4,32.5,0,1,0,10,37
1f19f683e8,dea1631bde,904fbf8b97,2018/3/1,z 12:04:48,1,1,3,69.9,31.9,4,32,0,2,0,10,37
e06d301e35,6429299be3,904fbf8b97,2018/3/1,z 21:18:15,1,1,2,69.9,35.9,4,30,0,0,0,2,6
e3a0137788,3ebd8cd947,904fbf8b97,2018/3/1,z 12:29:27,1,1,2,69.9,34.9,4,31,0,0,0,2,6
ddf3062749,493c6614bb,904fbf8b97,2018/3/1,z 15:15:44,1,1,1,69.9,33.9,4,32,0,0,0,6,6
79667e73e4,9af3dc70c2,904fbf8b97,2018/3/1,z 18:42:16,2,1,1,69.9,33.4,4,32.5,0,0,0,6,6
bc79d2e75e,2a14a6495c,904fbf8b97,2018/3/1,z 11:52:44,1,1,2,69.9,36.9,4,29,0,0,0,2,6
c42a13ed18,16353d3653,904fbf8b97,2018/3/1,z 12:14:35,2,1,1,69.9,34.9,4,31,0,0,0,6,6
74232f3b9d,d7d72897f7,904fbf8b97,2018/3/1,z 20:44:07,1,1,1,69.9,33.9,4,32,0,0,0,6,6
fca386821c,aa284d216f,904fbf8b97,2018/3/1,z 22:36:08,1,1,2,69.9,35.9,4,30,0,0,0,2,2
d621bf2baf,a582d4b566,904fbf8b97,2018/3/1,z 15:16:31,1,1,1,69.9,32.9,4,33,0,0,0,2,2
13b4871243,fe1756debf,904fbf8b97,2018/3/1,z 06:49:45,1,1,2,69.9,32.9,4,33,0,0,0,26,35
ab87146989,acae24a91a,904fbf8b97,2018/3/1,z 14:19:37,1,1,1,69.9,33.8,4,32.1,0,0,0,20,20
5e826447cc,0bf366340d,904fbf8b97,2018/3/1,z 22:40:27,1,1,1,69.9,31.9,4,34,0,0,0,20,20
85d5a2a2ca,570be98061,904fbf8b97,2018/3/1,z 17:12:42,1,1,2,69.9,40.9,4,25,0,0,0,2,30
06a58497b5,08a48471d4,904fbf8b97,2018/3/1,z 20:22:13,1,1,1,69.9,34.9,4,31,0,0,0,20,20
edbcebe3a8,6040beb01f,904fbf8b97,2018/3/1,z 18:13:10,1,1,1,69.9,31.9,4,33,0,1,0,20,20
24ade963ab,7602e229ce,904fbf8b97,2018/3/1,z 08:49:04,1,1,2,69.9,32.9,4,33,0,0,0,5,29
ce85a7b84a,1f41a86316,904fbf8b97,2018/3/1,z 20:26:21,1,1,2,69.9,34.9,4,31,0,0,0,5,29
83ac3f7bd1,196bffb4e9,904fbf8b97,2018/3/1,z 13:25:13,1,1,1,69.9,32.9,4,33,0,0,0,42,42
8d3544a3e7,c2569a880e,904fbf8b97,2018/3/1,z 23:34:26,1,1,1,69.9,35.9,4,30,0,0,0,42,42
1015057801,2c8fbcab87,904fbf8b97,2018/3/1,z 16:59:22,1,1,1,69.9,31.9,4,34,0,0,0,42,42
743b35bf80,f68e5cae04,904fbf8b97,2018/3/1,z 14:13:20,3,1,1,69.9,32.9,4,33,0,0,0,42,42
83693c6bc7,30d0c2875a,904fbf8b97,2018/3/1,z 23:54:47,1,1,2,69.9,34.9,4,31,0,0,0,2,42
ec4b71909d,db1ce8f637,904fbf8b97,2018/3/1,z 23:17:14,1,1,1,69.9,34.9,4,31,0,0,0,42,42
95b689567b,3075cb00e6,904fbf8b97,2018/3/1,z 15:42:36,1,1,2,69.9,44.6,4,21.3,0,0,0,3,35
7172e8db77,193718316f,904fbf8b97,2018/3/1,z 13:46:37,3,1,1,69.9,36.23333333,4,29.66666667,0,0,0,2,2
5ea562ba6f,ac2faebf90,904fbf8b97,2018/3/1,z 16:28:39,1,1,1,69.9,32.9,4,33,0,0,0,2,2
d38c4d923b,74b4f20713,904fbf8b97,2018/3/1,z 16:28:43,1,1,2,69.9,34.9,4,31,0,0,0,31,31
bc8f767727,d4770e7bc2,904fbf8b97,2018/3/1,z 14:17:34,1,1,1,69.9,32.9,4,33,0,0,0,25,25
4e9eff31ce,d8118dc59b,904fbf8b97,2018/3/1,z 12:03:10,1,1,2,69.9,31.3,4,33,0,1.6,0,9,32
728a7db7e8,a884315df8,904fbf8b97,2018/3/1,z 14:05:51,1,1,2,69.9,32.9,4,33,0,0,0,9,32
f05aad63d4,fe42bec0c0,904fbf8b97,2018/3/1,z 16:21:54,1,1,2,69.9,34.9,4,31,0,0,0,33,33
f74d3b37dd,c8643d841f,904fbf8b97,2018/3/1,z 19:55:10,1,1,2,69.9,38.9,4,27,0,0,0,3,64
bdc254224b,e1511ef9a4,904fbf8b97,2018/3/1,z 23:51:10,1,1,2,69.9,31.9,4,33,0,1,0,3,64
36b1afc4e8,b2b7bcd70f,904fbf8b97,2018/3/1,z 09:58:46,1,1,1,69.9,34.9,4,30,0,1,0,31,31
98eb46f539,44b9f7de81,904fbf8b97,2018/3/1,z 20:51:58,1,1,2,69.9,32.5,4,32,0,1.4,0,7,31
8dc4e6e1b0,79b224e3e3,904fbf8b97,2018/3/1,z 23:33:36,1,1,2,69.9,2.9,4,0,0,63,0,7,31
758f4c613d,4d4246f2cc,904fbf8b97,2018/3/1,z 23:02:52,1,1,2,69.9,32.9,4,33,0,0,0,7,31
b7b694ad40,5ceb21cc02,904fbf8b97,2018/3/1,z 12:00:57,2,1,1,69.9,33.4,4,32.5,0,0,0,31,31
8e2fd1da47,20481181fe,904fbf8b97,2018/3/1,z 09:36:37,1,1,2,69.9,35.9,4,30,0,0,0,7,31
61bb3d2d65,f998c61205,904fbf8b97,2018/3/1,z 23:39:34,1,1,2,69.9,34.7,4,31.2,0,0,0,7,18
f9fd44cb21,1d2891eb7f,904fbf8b97,2018/3/1,z 22:04:35,1,1,2,69.9,32.9,4,33,0,0,0,7,18
82e67cf1f2,f0551bf547,904fbf8b97,2018/3/1,z 22:45:35,1,1,2,69.9,35.9,4,30,0,0,0,7,31
e7c34bdaec,ee87c0e7db,904fbf8b97,2018/3/1,z 22:44:20,1,1,2,69.9,33.9,4,32,0,0,0,7,31
798cc364b2,8d04e2add8,904fbf8b97,2018/3/1,z 14:41:09,1,1,2,69.9,33.9,4,32,0,0,0,7,53
ae1aa132f4,b0df5f0202,904fbf8b97,2018/3/1,z 16:05:10,1,1,2,69.9,32.8,4,33.1,0,0,0,7,53
3703b88ceb,c1202ed988,904fbf8b97,2018/3/1,z 14:38:41,1,1,1,69.9,31.7,4,32.9,0,1.3,0,7,7
855544e420,03644c8302,904fbf8b97,2018/3/1,z 17:40:25,1,1,1,69.9,32.9,4,33,0,0,0,7,7
5760131a25,08cd563a7f,904fbf8b97,2018/3/1,z 22:22:47,1,1,2,69.9,32.9,4,33,0,0,0,7,62
5c567fcc41,b5d37636d7,904fbf8b97,2018/3/1,z 10:22:04,1,1,2,69.9,32.9,4,33,0,0,0,7,39
15e90ace82,b69a97d5aa,904fbf8b97,2018/3/1,z 15:55:51,1,1,2,69.9,65.9,4,0,0,0,0,7,39
9c804dc51f,f4ee9559ee,904fbf8b97,2018/3/1,z 17:02:33,1,1,1,69.9,33.9,4,32,0,0,0,9,9
5d7b16e5fe,41899e59ea,904fbf8b97,2018/3/1,z 10:13:17,1,1,1,69.9,32.9,4,33,0,0,0,9,9
0a5b363f21,65241cdcdc,904fbf8b97,2018/3/1,z 23:36:28,1,1,1,69.9,31.6,4,33,0,1.3,0,9,9
0132c57050,f7d8881ca7,904fbf8b97,2018/3/1,z 14:41:54,1,1,1,69.9,32.9,4,33,0,0,0,9,9
84265a1b75,c4c03a7690,904fbf8b97,2018/3/1,z 11:30:44,1,1,2,69.9,35.9,4,30,0,0,0,2,42
59c22ba1bc,0c1524274c,904fbf8b97,2018/3/1,z 10:23:12,1,1,2,69.9,34.9,4,31,0,0,0,9,27
17a4889e99,33327b1afe,904fbf8b97,2018/3/1,z 23:17:43,1,1,2,69.9,32.9,4,33,0,0,0,9,27
acba6bac31,761a68816d,904fbf8b97,2018/3/1,z 10:01:42,1,1,2,69.9,31.9,4,32,0,2,0,9,27
669e3465b6,b119c29a3a,904fbf8b97,2018/3/1,z 12:37:30,1,1,2,69.9,65.9,4,0,0,0,0,9,27
a2c6f9841d,1b64653e92,904fbf8b97,2018/3/1,z 15:46:56,1,1,2,69.9,33.9,4,32,0,0,0,9,27
4cada4b176,19e003cc0f,904fbf8b97,2018/3/1,z 22:54:00,1,1,1,69.9,41.9,4,24,0,0,0,9,9
7ed3b2401e,14542f7a48,904fbf8b97,2018/3/1,z 22:57:14,1,1,1,69.9,34.9,4,31,0,0,0,9,9
9860e27d70,b1cd149762,904fbf8b97,2018/3/1,z 13:52:53,3,1,2,69.9,40.23333333,4,25.66666667,0,0,0,9,9
7b7582111c,85fce734eb,904fbf8b97,2018/3/1,z 18:20:16,1,1,1,69.9,32.8,4,33.1,0,0,0,9,9
b2860c368c,2a6d1fd459,904fbf8b97,2018/3/1,z 06:59:54,1,1,1,69.9,0.9,4,24,0,41,0,9,9
813125208d,87cb3a8e95,904fbf8b97,2018/3/1,z 23:19:06,1,1,1,69.9,0.9,4,32,0,33,0,9,9
bf14c1cf39,286de37d14,904fbf8b97,2018/3/1,z 20:49:44,1,1,1,69.9,0.9,4,32,0,33,0,9,9
9e0a75fe2b,380b807f34,904fbf8b97,2018/3/1,z 15:09:20,1,1,1,69.9,38.9,4,26,0,1,0,9,9
a6e1873f09,4ba0239852,904fbf8b97,2018/3/1,z 13:26:14,1,1,1,69.9,36.9,4,29,0,0,0,9,9
c1e0fb73de,a341add595,904fbf8b97,2018/3/1,z 13:18:43,1,1,1,69.9,33.9,4,32,0,0,0,9,9
60a0a54c39,73d90c7fe2,904fbf8b97,2018/3/1,z 23:39:13,1,1,1,69.9,33.9,4,32,0,0,0,9,9
62a1a96406,69ad9c3e74,904fbf8b97,2018/3/1,z 16:54:33,1,1,1,69.9,34.9,4,31,0,0,0,9,9
21db1154e7,3002341630,904fbf8b97,2018/3/1,z 13:59:16,1,1,1,69.9,65.9,4,0,0,0,0,9,9
36be18c799,7c8fb46028,904fbf8b97,2018/3/1,z 16:19:55,1,1,1,69.9,33.9,4,32,0,0,0,9,9
eaff577e25,979fcd1ea3,904fbf8b97,2018/3/1,z 22:35:53,1,1,1,69.9,32.9,4,33,0,0,0,9,9
1250840b95,eb49efcead,904fbf8b97,2018/3/1,z 15:43:56,1,1,1,69.9,32.9,4,33,0,0,0,9,9
99808e3ccb,7d9bd4fd13,904fbf8b97,2018/3/1,z 15:23:39,1,1,1,69.9,31.9,4,32,0,2,0,9,9
2b4dabd5c1,b71ad93d26,904fbf8b97,2018/3/1,z 22:20:49,1,1,1,69.9,33.9,4,32,0,0,0,9,9
c01c21610e,bf50892ed5,904fbf8b97,2018/3/1,z 09:33:47,3,1,1,69.9,35.56666667,4,30.33333333,0,0,0,9,9
8a056e1fbe,463ae60b12,904fbf8b97,2018/3/1,z 23:37:23,1,1,1,69.9,33.2,4,32.7,0,0,0,9,9
a8d0f48777,781c396b0c,904fbf8b97,2018/3/1,z 16:58:22,1,1,1,69.9,36.9,4,29,0,0,0,9,9
5b65c481ba,0d82bc0660,904fbf8b97,2018/3/1,z 11:42:19,1,1,1,69.9,35.9,4,30,0,0,0,9,9
da22b593d1,4ef2c00829,904fbf8b97,2018/3/1,z 15:29:01,1,1,1,69.9,35.9,4,30,0,0,0,9,9
7e7f0c0e74,38fe61aaa4,904fbf8b97,2018/3/1,z 20:40:37,1,1,1,69.9,32.9,4,31,0,2,0,9,9
e14e0a476b,24b7644c66,904fbf8b97,2018/3/1,z 16:38:10,18,1,1,69.9,33.01111111,4,32.88888889,0,0,0,9,9
402c349a86,fdfc701b7b,904fbf8b97,2018/3/1,z 00:50:27,1,1,1,69.9,32.9,4,33,0,0,0,9,9
7bbbed2ce1,4e898367c3,904fbf8b97,2018/3/1,z 11:47:18,1,1,1,69.9,43.9,4,22,0,0,0,9,27
082014a178,f114e57663,904fbf8b97,2018/3/1,z 20:25:06,1,1,2,69.9,31.9,4,33,0,1,0,9,9
6e52f8b790,45bcb2748d,904fbf8b97,2018/3/1,z 10:07:06,1,1,1,69.9,32.9,4,32,0,1,0,43,43
e82480a432,5161eff382,904fbf8b97,2018/3/1,z 11:11:39,1,1,2,69.9,32.9,4,33,0,0,0,3,35
6a429c9c5f,fe26261c7c,904fbf8b97,2018/3/1,z 08:58:25,1,1,5,69.9,32.9,4,32,0,1,0,24,41
3083cb621a,58eac73c03,904fbf8b97,2018/3/1,z 22:48:29,1,1,5,69.9,37.9,4,27,0,1,0,24,41
d80faaeec5,7249b73d67,904fbf8b97,2018/3/1,z 21:49:46,1,1,2,69.9,38.9,4,27,0,0,0,9,61
d39359db22,b96111016d,904fbf8b97,2018/3/1,z 19:52:31,1,1,2,69.9,32.9,4,33,0,0,0,3,35
1014db36e3,b0690f30b3,904fbf8b97,2018/3/1,z 12:18:44,1,1,2,69.9,33.9,4,32,0,0,0,3,35
1cbace2ca5,c459577e4d,904fbf8b97,2018/3/1,z 10:25:57,1,1,2,69.9,65.9,4,0,0,0,0,9,61
359c10e09b,29971be3c5,904fbf8b97,2018/3/1,z 22:04:50,1,1,2,69.9,32.9,4,31,0,2,0,3,3
e76fef8baa,39c21ce03f,904fbf8b97,2018/3/1,z 04:05:23,1,1,2,69.9,33.9,4,32,0,0,0,3,3
6b538c9c2e,27eb796d63,904fbf8b97,2018/3/1,z 23:29:52,1,1,2,69.9,32.8,4,33.1,0,0,0,4,51
e4bcac431c,801639faf7,904fbf8b97,2018/3/1,z 06:50:57,1,1,3,69.9,34.9,4,31,0,0,0,9,50
aec1b9efb0,1462485c56,904fbf8b97,2018/3/1,z 01:14:00,1,1,2,69.9,32.9,4,33,0,0,0,50,50
